INSTRUMENT_ID	TYPE	TRADING_PRICE_30_DAY	TRADING_PRICE_30_DAY_DATETIME	MAST_DEBT_NUM
1529	Senior Unsecured Bonds	0	0	251501
1530	Senior Unsecured Bonds	23.05	2011-05-03 00:00:00	163342
1531	Revolver	0	0	138527
1532	Senior Unsecured Bonds	0	0	807307
1533	Senior Unsecured Bonds	44.78	2002-03-15 00:00:00	829922
1534	Senior Secured Bonds	76.45	1993-07-29 00:00:00	867773
1535	Term Loan	0	0	480604
1536	Term Loan	0	0	727203
1537	Junior Subordi0ed Bonds	0	0	495331
1538	Revolver	0	0	199720
1539	Revolver	0	0	462442
1540	Senior Secured Bonds	0	0	795971
1541	Senior Unsecured Bonds	0	0	205047
1542	Senior Unsecured Bonds	0	0	87462
1543	Revolver	97.77	2006-12-30 00:00:00	760637
1544	Senior Unsecured Bonds	19.3	2001-05-02 00:00:00	557851
1545	Senior Secured Bonds	89.55	2018-05-28 00:00:00	413724
1546	Term Loan	27.52	2009-01-21 00:00:00	603119
1547	Senior Subordi0ed Bonds	0	0	593195
1548	Senior Subordi0ed Bonds	0	0	732915
1549	Senior Secured Bonds	50.91	2018-02-15 00:00:00	650993
1550	Senior Unsecured Bonds	0	0	255866
1551	Subordi0ed Bonds	18.91	1990-05-14 00:00:00	354349
1552	Revolver	0	0	588309
1553	Senior Unsecured Bonds	0	0	579473
1554	Senior Unsecured Bonds	0	0	371815
1555	Revolver	0	0	304585
1556	Senior Unsecured Bonds	0	0	466828
1557	Subordi0ed Bonds	7.25	1991-09-24 00:00:00	449402
1558	Senior Secured Bonds	65.8	2005-10-21 00:00:00	719449
1559	Revolver	0	0	813016
1560	Senior Unsecured Bonds	0	0	29671
1561	Subordi0ed Bonds	0	0	166098
1562	Senior Unsecured Bonds	63.72	2001-04-28 00:00:00	861866
1563	Senior Unsecured Bonds	43.95	2005-01-07 00:00:00	672265
1564	Term Loan	47.2	2003-03-14 00:00:00	852117
1565	Revolver	0	0	8123
1566	Senior Secured Bonds	0	0	304885
1567	Senior Secured Bonds	0	0	298934
1568	Junior Subordi0ed Bonds	0	0	108905
1569	Senior Unsecured Bonds	12.42	2003-05-09 00:00:00	79111
1570	Senior Secured Bonds	47.84	1991-08-11 00:00:00	437612
1571	Senior Unsecured Bonds	10.94	2009-04-04 00:00:00	190082
1572	Senior Subordi0ed Bonds	0	0	881836
1573	Senior Secured Bonds	0	0	34026
1574	Revolver	0	0	121149
1575	Senior Unsecured Bonds	0	0	744018
1576	Revolver	0	0	109016
1577	Senior Unsecured Bonds	0	0	618260
1578	Term Loan	0	0	142838
1579	Senior Unsecured Bonds	33.58	1992-01-16 00:00:00	217626
1580	Revolver	24.39	2003-06-06 00:00:00	220967
1581	Revolver	0	0	676863
1582	Senior Secured Bonds	0	0	781879
1583	Senior Secured Bonds	0	0	695626
1584	Senior Secured Bonds	0	0	654329
1585	Senior Unsecured Bonds	8.26	1991-01-17 00:00:00	713006
1586	Senior Unsecured Bonds	77.67	2003-01-13 00:00:00	882214
1587	Senior Unsecured Bonds	0	0	82696
1588	Senior Secured Bonds	32.31	2008-08-18 00:00:00	267373
1589	Term Loan	0	0	566030
1590	Senior Secured Bonds	0	0	54371
1591	Senior Secured Bonds	113.39	2014-05-21 00:00:00	467246
1592	Senior Unsecured Bonds	20.48	2001-11-04 00:00:00	129279
1593	Senior Unsecured Bonds	0	0	67772
1594	Senior Unsecured Bonds	32.49	2015-07-15 00:00:00	327958
1595	Term Loan	0	0	850448
1596	Revolver	0	0	11019
1597	Term Loan	29.45	1999-12-02 00:00:00	166809
1598	Revolver	86.9	2002-12-17 00:00:00	252366
1599	Term Loan	0	0	789421
1600	Senior Unsecured Bonds	0	0	536026
1601	Subordi0ed Bonds	13.57	1992-01-01 00:00:00	397153
1602	Senior Subordi0ed Bonds	0	0	293442
1603	Subordi0ed Bonds	0	0	387983
1604	Senior Subordi0ed Bonds	33.21	1999-08-31 00:00:00	477808
1605	Senior Unsecured Bonds	0	0	391295
1606	Senior Unsecured Bonds	8.44	2000-12-01 00:00:00	869632
1607	Senior Secured Bonds	0	0	880241
1608	Senior Unsecured Bonds	4.99	2020-08-06 00:00:00	722138
1609	Senior Unsecured Bonds	0	0	626839
1610	Senior Subordi0ed Bonds	0	0	251108
1611	Senior Unsecured Bonds	18.27	2013-07-24 00:00:00	261705
1612	Revolver	0	0	498451
1613	Revolver	94.05	2006-03-18 00:00:00	268530
1614	Term Loan	0	0	67439
1615	Term Loan	31.05	2003-08-02 00:00:00	205136
1616	Revolver	0	0	313459
1617	Senior Subordi0ed Bonds	27.93	1991-02-24 00:00:00	856187
1618	Subordi0ed Bonds	1.01	1999-01-15 00:00:00	724702
1619	Senior Unsecured Bonds	47.59	2002-03-15 00:00:00	463756
1620	Senior Unsecured Bonds	64.42	2001-04-28 00:00:00	257018
1621	Term Loan	0	0	324180
1622	Term Loan	0	0	655862
1623	Senior Secured Bonds	0	0	714227
1624	Senior Secured Bonds	0	0	3056
1625	Term Loan	0	0	522917
1626	Revolver	0	0	558316
1627	Revolver	0	0	120729
1628	Revolver	42.65	2009-01-15 00:00:00	371800
1629	Term Loan	91.27	1995-05-28 00:00:00	475594
1630	Senior Secured Bonds	0	0	339744
1631	Revolver	0	0	48699
1632	Senior Subordi0ed Bonds	57.68	1993-03-01 00:00:00	835216
1633	Senior Unsecured Bonds	4.75	2020-08-06 00:00:00	842984
1634	Revolver	0	0	24324
1635	Senior Unsecured Bonds	0	0	678996
1636	Revolver	87.07	2000-08-11 00:00:00	470083
1637	Revolver	0	0	247290
1638	Senior Secured Bonds	0	0	472626
1639	Senior Unsecured Bonds	0	0	362650
1640	Subordi0ed Bonds	0	0	494140
1641	Senior Unsecured Bonds	0	0	910
1642	Revolver	0	0	802315
1643	Revolver	0	0	448166
1644	Senior Unsecured Bonds	43.55	2003-09-05 00:00:00	585784
1645	Senior Unsecured Bonds	0	0	80890
1646	Senior Unsecured Bonds	1.82	2001-04-15 00:00:00	855434
1647	Senior Unsecured Bonds	0	0	659006
1648	Senior Unsecured Bonds	43.15	2012-10-18 00:00:00	781209
1649	Senior Unsecured Bonds	64.12	1991-01-20 00:00:00	362650
1650	Revolver	0	0	187545
1651	Term Loan	90.06	2002-06-08 00:00:00	435721
1652	Revolver	0	0	108783
1653	Senior Unsecured Bonds	38.01	1991-07-06 00:00:00	375322
1654	Term Loan	96.42	1995-05-28 00:00:00	753041
1655	Revolver	0	0	835942
1656	Senior Unsecured Bonds	0	0	842841
1657	Revolver	42.53	1999-07-19 00:00:00	167658
1658	Senior Unsecured Bonds	0	0	309820
1659	Senior Secured Bonds	59.68	1995-08-30 00:00:00	296315
1660	Subordi0ed Bonds	0	0	802644
1661	Senior Unsecured Bonds	0	0	757699
1662	Senior Unsecured Bonds	0	0	359490
1663	Term Loan	0	0	852516
1664	Senior Unsecured Bonds	0	0	538165
1665	Senior Unsecured Bonds	0	0	335249
1666	Senior Unsecured Bonds	0	0	31695
1667	Senior Secured Bonds	0	0	802204
1668	Senior Subordi0ed Bonds	0	0	378984
1669	Senior Unsecured Bonds	0	0	34552
1670	Senior Unsecured Bonds	10.24	2000-12-01 00:00:00	767993
1671	Term Loan	0	0	415065
1672	Revolver	100.21	2005-03-12 00:00:00	594694
1673	Senior Unsecured Bonds	0	0	301380
1674	Senior Subordi0ed Bonds	0	0	40153
1675	Term Loan	99.56	1996-03-14 00:00:00	229123
1676	Senior Unsecured Bonds	0	0	194123
1677	Senior Subordi0ed Bonds	65.73	1996-12-28 00:00:00	397536
1678	Revolver	0	0	557465
1679	Term Loan	104.73	1995-05-28 00:00:00	31950
1680	Senior Subordi0ed Bonds	0	0	581259
1681	Revolver	0	0	357529
1682	Term Loan	0	0	280749
1683	Term Loan	96.82	2003-10-04 00:00:00	878016
1684	Subordi0ed Bonds	0	0	422942
1685	Senior Unsecured Bonds	0	0	198110
1686	Senior Secured Bonds	0	0	582978
1687	Senior Secured Bonds	0	0	92783
1688	Senior Unsecured Bonds	0	0	611941
1689	Senior Unsecured Bonds	18.91	2005-10-01 00:00:00	310147
1690	Senior Unsecured Bonds	8.99	1991-05-08 00:00:00	839605
1691	Revolver	0	0	361776
1692	Senior Unsecured Bonds	0	0	352527
1693	Term Loan	0	0	52967
1694	Senior Unsecured Bonds	0	0	422600
1695	Term Loan	0	0	787823
1696	Senior Unsecured Bonds	0.05	2020-06-17 00:00:00	193210
1697	Senior Unsecured Bonds	0.94	2002-06-29 00:00:00	90865
1698	Senior Subordi0ed Bonds	0	0	702743
1699	Senior Unsecured Bonds	86.77	2003-06-21 00:00:00	756083
1700	Revolver	66.39	2000-07-13 00:00:00	789299
1701	Revolver	0	0	428265
1702	Term Loan	0	0	100474
1703	Senior Unsecured Bonds	73.52	2005-10-17 00:00:00	647469
1704	Senior Unsecured Bonds	0	0	413631
1705	Term Loan	0	0	656035
1706	Subordi0ed Bonds	0	0	720249
1707	Senior Unsecured Bonds	14.24	2001-04-22 00:00:00	55155
1708	Senior Unsecured Bonds	0	0	181913
1709	Term Loan	0	0	663761
1710	Senior Unsecured Bonds	0	0	319732
1711	Senior Unsecured Bonds	0	0	101324
1712	Revolver	0	0	580930
1713	Term Loan	0	0	59833
1714	Term Loan	0	0	468554
1715	Subordi0ed Bonds	0	0	327451
1716	Revolver	70.09	2005-11-20 00:00:00	119302
1717	Term Loan	0	0	445819
1718	Revolver	0	0	499473
1719	Revolver	0	0	557902
1720	Senior Unsecured Bonds	0	0	504239
1721	Term Loan	0	0	826645
1722	Revolver	0	0	118906
1723	Revolver	0	0	158085
1724	Senior Unsecured Bonds	57.92	2004-12-08 00:00:00	205276
1725	Revolver	0	0	494077
1726	Junior Subordi0ed Bonds	0	0	147683
1727	Term Loan	0	0	172837
1728	Revolver	0	0	111891
1729	Senior Unsecured Bonds	0	0	598596
1730	Senior Unsecured Bonds	9.93	2008-10-10 00:00:00	861859
1731	Senior Unsecured Bonds	0	0	319098
1732	Revolver	0	0	361465
1733	Senior Subordi0ed Bonds	0	0	468818
1734	Revolver	0	0	450387
1735	Term Loan	0	0	202975
1736	Senior Secured Bonds	4.34	2009-01-15 00:00:00	309061
1737	Term Loan	0	0	3518
1738	Subordi0ed Bonds	0	0	153607
1739	Senior Secured Bonds	0	0	695828
1740	Senior Unsecured Bonds	0	0	24020
1741	Senior Secured Bonds	0	0	81185
1742	Revolver	0	0	226581
1743	Term Loan	19.14	2008-02-20 00:00:00	381669
1744	Term Loan	0	0	653526
1745	Senior Secured Bonds	0	0	579524
1746	Term Loan	0	0	603891
1747	Senior Unsecured Bonds	25.26	2020-04-23 00:00:00	862099
1748	Senior Unsecured Bonds	63.11	2005-03-13 00:00:00	454538
1749	Senior Subordi0ed Bonds	32.1	2002-01-01 00:00:00	875750
1750	Subordi0ed Bonds	0	0	12122
1751	Senior Unsecured Bonds	0	0	139507
1752	Subordi0ed Bonds	0	0	752992
1753	Term Loan	0	0	91311
1754	Revolver	0	0	788452
1755	Senior Unsecured Bonds	0	0	209825
1756	Term Loan	0	0	484514
1757	Senior Subordi0ed Bonds	31.19	2004-03-15 00:00:00	141904
1758	Subordi0ed Bonds	0	0	788730
1759	Senior Subordi0ed Bonds	11.91	1999-08-17 00:00:00	772030
1760	Senior Subordi0ed Bonds	0	0	590693
1761	Term Loan	85.71	1999-05-06 00:00:00	148128
1762	Term Loan	0	0	458866
1763	Revolver	0	0	4896
1764	Senior Secured Bonds	0	0	58626
1765	Senior Secured Bonds	0	0	404040
1766	Revolver	0	0	258359
1767	Revolver	0	0	763079
1768	Term Loan	0	0	613185
1769	Term Loan	0	0	736383
1770	Term Loan	86.69	2001-11-05 00:00:00	435514
1771	Senior Unsecured Bonds	0	0	393105
1772	Revolver	0	0	390476
1773	Senior Unsecured Bonds	0	0	168352
1774	Term Loan	0	0	386895
1775	Senior Unsecured Bonds	0	0	640115
1776	Senior Unsecured Bonds	2.08	2002-05-09 00:00:00	557893
1777	Senior Secured Bonds	44.54	2004-03-06 00:00:00	523223
1778	Senior Unsecured Bonds	0	0	589763
1779	Senior Unsecured Bonds	0	0	672534
1780	Senior Unsecured Bonds	0	0	772808
1781	Term Loan	52.28	2009-01-25 00:00:00	729572
1782	Term Loan	14.95	2004-08-23 00:00:00	563355
1783	Senior Unsecured Bonds	9.02	2002-06-02 00:00:00	550373
1784	Senior Unsecured Bonds	8.35	1999-06-07 00:00:00	871023
1785	Senior Unsecured Bonds	22.42	2000-07-12 00:00:00	485871
1786	Senior Unsecured Bonds	79.67	2007-06-26 00:00:00	356979
1787	Senior Unsecured Bonds	0	0	124872
1788	Subordi0ed Bonds	0	0	361626
1789	Senior Unsecured Bonds	0	0	480836
1790	Senior Subordi0ed Bonds	5.73	2001-01-08 00:00:00	81491
1791	Senior Unsecured Bonds	0	0	184560
1792	Term Loan	0	0	423787
1793	Term Loan	0	0	136947
1794	Revolver	91.67	2002-08-19 00:00:00	60328
1795	Senior Unsecured Bonds	84.84	1989-05-19 00:00:00	810199
1796	Term Loan	64.94	2002-05-13 00:00:00	536180
1797	Subordi0ed Bonds	0	0	779853
1798	Senior Unsecured Bonds	0	0	651235
1799	Senior Unsecured Bonds	0	0	195676
1800	Senior Subordi0ed Bonds	5.1	2002-01-02 00:00:00	116444
1801	Senior Unsecured Bonds	0	0	385850
1802	Revolver	0	0	667028
1803	Term Loan	0	0	559518
1804	Term Loan	83.26	2017-02-20 00:00:00	436885
1805	Revolver	0	0	494340
1806	Term Loan	0	0	258019
1807	Senior Unsecured Bonds	71.57	2001-04-28 00:00:00	423957
1808	Revolver	0	0	770576
1809	Term Loan	0	0	667489
1810	Term Loan	0	0	223306
1811	Subordi0ed Bonds	0	0	123738
1812	Senior Subordi0ed Bonds	20.47	2009-02-17 00:00:00	285049
1813	Term Loan	0	0	166245
1814	Revolver	83.28	1997-06-13 00:00:00	296373
1815	Senior Unsecured Bonds	0	0	531472
1816	Senior Unsecured Bonds	4.47	2020-08-06 00:00:00	2460
1817	Senior Secured Bonds	0	0	561764
1818	Senior Secured Bonds	11.91	2009-05-19 00:00:00	405414
1819	Senior Unsecured Bonds	0	0	806099
1820	Senior Unsecured Bonds	0	0	220507
1821	Term Loan	95.3	2005-03-04 00:00:00	526060
1822	Senior Subordi0ed Bonds	0	0	813885
1823	Term Loan	0	0	343707
1824	Subordi0ed Bonds	0	0	338078
1825	Senior Unsecured Bonds	0	0	534119
1826	Senior Unsecured Bonds	0	0	563536
1827	Term Loan	0	0	395369
1828	Subordi0ed Bonds	0	0	419811
1829	Term Loan	0	0	203950
1830	Senior Secured Bonds	0	0	84841
1831	Term Loan	60.23	2009-02-17 00:00:00	48363
1832	Subordi0ed Bonds	17.6	1998-01-09 00:00:00	110765
1833	Term Loan	0	0	264246
1834	Senior Subordi0ed Bonds	0	0	30330
1835	Senior Secured Bonds	0	0	599898
1836	Term Loan	0	0	232878
1837	Senior Secured Bonds	0	0	127850
1838	Senior Subordi0ed Bonds	0	0	681628
1839	Senior Unsecured Bonds	0	0	575450
1840	Term Loan	0	0	809985
1841	Senior Secured Bonds	0	0	93818
1842	Senior Unsecured Bonds	0	0	752371
1843	Subordi0ed Bonds	0	0	78687
1844	Revolver	0	0	138723
1845	Senior Unsecured Bonds	68.85	2001-04-28 00:00:00	361414
1846	Revolver	0	0	512124
1847	Revolver	46.97	2001-10-19 00:00:00	111063
1848	Senior Subordi0ed Bonds	33.23	2007-06-27 00:00:00	28964
1849	Senior Unsecured Bonds	0	0	817488
1850	Senior Unsecured Bonds	0	0	295910
1851	Senior Unsecured Bonds	83.58	2001-08-09 00:00:00	412729
1852	Subordi0ed Bonds	0	0	337599
1853	Senior Unsecured Bonds	1.36	2001-04-29 00:00:00	640646
1854	Term Loan	0	0	498385
1855	Term Loan	0	0	101981
1856	Revolver	0	0	443803
1857	Junior Subordi0ed Bonds	0	0	769902
1858	Senior Subordi0ed Bonds	0	0	282534
1859	Revolver	0	0	379194
1860	Senior Secured Bonds	0	0	323992
1861	Senior Subordi0ed Bonds	0	0	186590
1862	Term Loan	0	0	663545
1863	Senior Unsecured Bonds	0	0	533116
1864	Revolver	0	0	169512
1865	Senior Unsecured Bonds	0	0	309697
1866	Revolver	0	0	23063
1867	Term Loan	0	0	755370
1868	Revolver	0	0	503237
1869	Revolver	0	0	84174
1870	Term Loan	54.96	2003-01-15 00:00:00	481824
1871	Revolver	69.91	2002-08-27 00:00:00	867467
1872	Term Loan	0	0	605453
1873	Revolver	0	0	610953
1874	Senior Unsecured Bonds	0	0	231781
1875	Revolver	0	0	732085
1876	Revolver	0	0	564818
1877	Senior Unsecured Bonds	23.59	2002-10-24 00:00:00	668963
1878	Senior Subordi0ed Bonds	0	0	11647
1879	Subordi0ed Bonds	11.88	2000-06-03 00:00:00	452269
1880	Junior Subordi0ed Bonds	0	0	337128
1881	Revolver	0	0	41975
1882	Senior Subordi0ed Bonds	0	0	138424
1883	Senior Secured Bonds	0	0	71924
1884	Revolver	0	0	42650
1885	Term Loan	82.21	2002-07-26 00:00:00	494609
1886	Revolver	0	0	509635
1887	Junior Subordi0ed Bonds	0	0	819453
1888	Revolver	0	0	862973
1889	Senior Subordi0ed Bonds	0	0	432918
1890	Revolver	0	0	650513
1891	Revolver	0	0	733211
1892	Senior Unsecured Bonds	64.65	2001-04-28 00:00:00	541970
1893	Subordi0ed Bonds	34.9	1993-03-01 00:00:00	880542
1894	Senior Secured Bonds	49.84	1991-03-04 00:00:00	134150
1895	Term Loan	48.57	2001-10-19 00:00:00	437585
1896	Senior Subordi0ed Bonds	0	0	152437
1897	Senior Unsecured Bonds	0	0	734348
1898	Senior Unsecured Bonds	0	0	687509
1899	Senior Unsecured Bonds	0	0	358197
1900	Term Loan	0	0	569722
1901	Term Loan	0	0	758260
1902	Senior Unsecured Bonds	0	0	809253
1903	Term Loan	0	0	456879
1904	Senior Secured Bonds	0	0	326577
1905	Senior Unsecured Bonds	40.28	1997-06-24 00:00:00	647813
1906	Subordi0ed Bonds	23.82	1991-08-07 00:00:00	158236
1907	Subordi0ed Bonds	16.48	2009-04-04 00:00:00	198695
1908	Senior Subordi0ed Bonds	0	0	511234
1909	Revolver	0	0	264651
1910	Senior Subordi0ed Bonds	18.52	1992-10-09 00:00:00	845914
1911	Senior Unsecured Bonds	0	0	249046
1912	Senior Unsecured Bonds	0.93	2011-08-19 00:00:00	841126
1913	Senior Unsecured Bonds	22.59	2019-06-20 00:00:00	776310
1914	Senior Secured Bonds	0	0	367916
1915	Revolver	0	0	749515
1916	Revolver	32.09	2018-10-04 00:00:00	716624
1917	Senior Unsecured Bonds	86.34	2001-08-08 00:00:00	384672
1918	Term Loan	0	0	236321
1919	Term Loan	75.34	2000-09-19 00:00:00	583875
1920	Senior Unsecured Bonds	0	0	691630
1921	Revolver	0	0	527846
1922	Revolver	0	0	255177
1923	Senior Secured Bonds	22.58	1991-01-13 00:00:00	525326
1924	Senior Unsecured Bonds	85.74	2001-08-08 00:00:00	856907
1925	Revolver	0	0	623387
1926	Senior Unsecured Bonds	72.14	2003-01-13 00:00:00	211749
1927	Senior Secured Bonds	0	0	155485
1928	Senior Unsecured Bonds	0	0	668110
1929	Senior Secured Bonds	0	0	243591
1930	Senior Subordi0ed Bonds	12.33	1999-07-02 00:00:00	27616
1931	Senior Subordi0ed Bonds	0	0	126396
1932	Senior Secured Bonds	0	0	143041
1933	Senior Unsecured Bonds	71.79	2001-04-28 00:00:00	348109
1934	Subordi0ed Bonds	10.58	1992-03-10 00:00:00	562743
1935	Senior Unsecured Bonds	50.3	2004-05-24 00:00:00	435062
1936	Senior Unsecured Bonds	0	0	732368
1937	Senior Unsecured Bonds	0	0	272872
1938	Subordi0ed Bonds	15.86	1987-11-19 00:00:00	256414
1939	Term Loan	0	0	711173
1940	Term Loan	0	0	858047
1941	Senior Subordi0ed Bonds	16.34	2000-12-06 00:00:00	174982
1942	Revolver	0	0	555350
1943	Senior Secured Bonds	0	0	260794
1944	Senior Unsecured Bonds	50.85	2003-09-05 00:00:00	756646
1945	Senior Unsecured Bonds	0	0	405573
1946	Senior Unsecured Bonds	52.94	2014-04-26 00:00:00	169596
1947	Revolver	0	0	231656
1948	Senior Subordi0ed Bonds	33.06	1999-06-16 00:00:00	634289
1949	Senior Unsecured Bonds	0	0	111679
1950	Senior Unsecured Bonds	0	0	568979
1951	Senior Unsecured Bonds	45.08	2003-08-15 00:00:00	781577
1952	Term Loan	107.37	2006-03-18 00:00:00	760401
1953	Senior Unsecured Bonds	31.55	2002-02-21 00:00:00	248233
1954	Senior Secured Bonds	66.59	2004-06-17 00:00:00	134710
1955	Senior Unsecured Bonds	0	0	643819
1956	Revolver	47	1998-12-06 00:00:00	740960
1957	Revolver	92.79	2000-07-13 00:00:00	585659
1958	Revolver	0	0	17453
1959	Senior Secured Bonds	0	0	780138
1960	Revolver	0	0	539878
1961	Revolver	51.73	2004-08-05 00:00:00	207962
1962	Senior Subordi0ed Bonds	0	0	301014
1963	Senior Secured Bonds	44.59	1990-02-11 00:00:00	329032
1964	Revolver	0	0	676600
1965	Senior Subordi0ed Bonds	0	0	30629
1966	Revolver	0	0	333792
1967	Revolver	0	0	398917
1968	Senior Unsecured Bonds	66.3	2011-12-12 00:00:00	412375
1969	Subordi0ed Bonds	0	0	790025
1970	Subordi0ed Bonds	29.15	1987-07-18 00:00:00	832732
1971	Senior Secured Bonds	0	0	782501
1972	Senior Secured Bonds	0	0	719915
1973	Term Loan	0	0	640314
1974	Senior Unsecured Bonds	9.58	2001-05-31 00:00:00	102501
1975	Senior Subordi0ed Bonds	0	0	49736
1976	Senior Unsecured Bonds	10.32	1991-01-30 00:00:00	471866
1977	Subordi0ed Bonds	40.02	1991-03-11 00:00:00	590864
1978	Revolver	0	0	250686
1979	Senior Unsecured Bonds	0	0	353218
1980	Term Loan	36.74	1999-07-19 00:00:00	543829
1981	Revolver	100.72	2003-08-20 00:00:00	1625
1982	Senior Unsecured Bonds	21.38	2012-01-07 00:00:00	473672
1983	Term Loan	0	0	11164
1984	Senior Secured Bonds	0	0	301877
1985	Subordi0ed Bonds	0	0	707136
1986	Senior Unsecured Bonds	10.25	2002-06-02 00:00:00	431
1987	Revolver	0	0	826657
1988	Revolver	0	0	855540
1989	Senior Secured Bonds	0	0	647917
1990	Senior Subordi0ed Bonds	0	0	294645
1991	Term Loan	0	0	510789
1992	Revolver	0	0	299928
1993	Senior Secured Bonds	0	0	551358
1994	Revolver	0	0	641674
1995	Revolver	0	0	74656
1996	Subordi0ed Bonds	3.36	1990-03-11 00:00:00	668960
1997	Revolver	26.59	1999-09-27 00:00:00	539020
1998	Revolver	0	0	646483
1999	Senior Secured Bonds	0	0	392510
2000	Term Loan	0	0	777297
2001	Senior Unsecured Bonds	0	0	534119
2002	Senior Unsecured Bonds	0	0	874208
2003	Senior Unsecured Bonds	39.99	2004-03-14 00:00:00	760296
2004	Revolver	0	0	678136
2005	Senior Secured Bonds	30.98	2003-06-16 00:00:00	22325
2006	Senior Unsecured Bonds	0	0	786644
2007	Senior Subordi0ed Bonds	0	0	467104
2008	Senior Secured Bonds	0	0	684566
2009	Term Loan	24.21	2020-07-08 00:00:00	243284
2010	Term Loan	0	0	853412
2011	Senior Subordi0ed Bonds	6.27	1999-11-21 00:00:00	327238
2012	Term Loan	0	0	123571
2013	Term Loan	86.21	1997-03-13 00:00:00	432595
2014	Senior Secured Bonds	1.38	2009-01-09 00:00:00	105032
2015	Revolver	0	0	258016
2016	Revolver	0	0	827458
2017	Senior Unsecured Bonds	0	0	300986
2018	Revolver	0	0	284538
2019	Term Loan	0	0	799186
2020	Term Loan	0	0	513882
2021	Term Loan	0	0	414645
2022	Senior Unsecured Bonds	0	0	730237
2023	Senior Unsecured Bonds	77.25	2006-03-26 00:00:00	133387
2024	Senior Unsecured Bonds	37.58	2000-06-17 00:00:00	183093
2025	Revolver	0	0	300047
2026	Senior Secured Bonds	65.04	2012-10-05 00:00:00	545939
2027	Senior Secured Bonds	50.96	2005-10-21 00:00:00	257444
2028	Term Loan	107.69	2007-09-03 00:00:00	658928
2029	Senior Unsecured Bonds	0	0	177801
2030	Senior Secured Bonds	0	0	461239
2031	Senior Unsecured Bonds	63.07	1988-01-20 00:00:00	379703
2032	Senior Secured Bonds	0	0	567172
2033	Senior Secured Bonds	0	0	535365
2034	Term Loan	51.29	1999-07-12 00:00:00	487972
2035	Senior Unsecured Bonds	0	0	582347
2036	Term Loan	0	0	728952
2037	Senior Unsecured Bonds	0	0	820366
2038	Term Loan	87.94	2002-06-18 00:00:00	578074
2039	Senior Subordi0ed Bonds	0.92	2020-08-30 00:00:00	261673
2040	Senior Unsecured Bonds	0	0	312338
2041	Senior Subordi0ed Bonds	0	0	245634
2042	Senior Unsecured Bonds	0	0	256919
2043	Senior Secured Bonds	79.13	2012-04-16 00:00:00	655519
2044	Senior Subordi0ed Bonds	0	0	131541
2045	Senior Unsecured Bonds	0	0	842984
2046	Term Loan	0	0	369702
2047	Senior Subordi0ed Bonds	17.08	1994-11-24 00:00:00	849386
2048	Senior Subordi0ed Bonds	0	0	672233
2049	Senior Unsecured Bonds	67.15	2001-04-28 00:00:00	341701
2050	Senior Unsecured Bonds	90.77	2001-08-08 00:00:00	366040
2051	Revolver	0	0	883742
2052	Senior Secured Bonds	85.4	2014-08-12 00:00:00	602536
2053	Term Loan	0	0	683050
2054	Term Loan	0	0	733190
2055	Senior Secured Bonds	36.01	1991-06-30 00:00:00	72805
2056	Senior Subordi0ed Bonds	1.08	1999-12-02 00:00:00	713704
2057	Senior Secured Bonds	14.87	2002-08-18 00:00:00	60996
2058	Revolver	104.6	2006-07-24 00:00:00	390372
2059	Senior Subordi0ed Bonds	73.86	2007-02-03 00:00:00	86429
2060	Term Loan	0	0	84304
2061	Subordi0ed Bonds	0	0	360915
2062	Senior Secured Bonds	0	0	791355
2063	Revolver	0	0	391584
2064	Revolver	52.37	2002-11-12 00:00:00	187113
2065	Senior Unsecured Bonds	12.84	2018-04-15 00:00:00	773071
2066	Senior Secured Bonds	0	0	858898
2067	Senior Subordi0ed Bonds	16.98	2001-01-17 00:00:00	155921
2068	Term Loan	0	0	845974
2069	Term Loan	2.07	2019-01-09 00:00:00	873533
2070	Senior Unsecured Bonds	0	0	105248
2071	Term Loan	0	0	459734
2072	Subordi0ed Bonds	0	0	578243
2073	Term Loan	0	0	304721
2074	Revolver	0	0	282369
2075	Senior Secured Bonds	0	0	412898
2076	Term Loan	0	0	124021
2077	Senior Subordi0ed Bonds	10.4	2002-04-11 00:00:00	523157
2078	Revolver	0	0	165979
2079	Senior Subordi0ed Bonds	0	0	539352
2080	Senior Secured Bonds	0	0	805068
2081	Senior Unsecured Bonds	21.04	1995-11-10 00:00:00	840281
2082	Senior Unsecured Bonds	0	0	183835
2083	Senior Secured Bonds	107.85	2005-10-21 00:00:00	734714
2084	Revolver	0	0	108621
2085	Revolver	0	0	423584
2086	Senior Unsecured Bonds	0	0	811148
2087	Subordi0ed Bonds	19.18	1998-02-10 00:00:00	365457
2088	Senior Unsecured Bonds	22.15	2012-01-07 00:00:00	126061
2089	Revolver	0	0	330493
2090	Revolver	88.76	2003-05-13 00:00:00	121254
2091	Senior Unsecured Bonds	0	0	96528
2092	Term Loan	37.4	2003-05-09 00:00:00	144159
2093	Term Loan	28.42	2008-03-29 00:00:00	724647
2094	Term Loan	0	0	289561
2095	Revolver	0	0	677415
2096	Revolver	0	0	37229
2097	Senior Secured Bonds	12.9	2003-06-28 00:00:00	538984
2098	Revolver	0	0	340599
2099	Senior Unsecured Bonds	0	0	616152
2100	Senior Subordi0ed Bonds	0	0	420505
2101	Revolver	0	0	843999
2102	Senior Unsecured Bonds	0	0	760646
2103	Term Loan	0	0	52353
